LOCATION;SUBJECT;MEASURE;TIME;Value
BRA;WHEAT;TONNE_HA;1996;1.81
BRA;WHEAT;TONNE_HA;1997;1.64
BRA;WHEAT;TONNE_HA;1998;1.61
BRA;WHEAT;TONNE_HA;1999;1.97
BRA;WHEAT;TONNE_HA;2000;1.62
BRA;WHEAT;TONNE_HA;2001;1.95
BRA;WHEAT;TONNE_HA;2002;1.52
BRA;WHEAT;TONNE_HA;2003;2.5
BRA;WHEAT;TONNE_HA;2004;2.08
BRA;WHEAT;TONNE_HA;2005;1.97
BRA;WHEAT;TONNE_HA;2006;1.59
BRA;WHEAT;TONNE_HA;2007;2.21
BRA;WHEAT;TONNE_HA;2008;2.48
BRA;WHEAT;TONNE_HA;2009;2.04
BRA;WHEAT;TONNE_HA;2010;2.77
BRA;WHEAT;TONNE_HA;2011;2.66
BRA;WHEAT;TONNE_HA;2012;2.32
BRA;WHEAT;TONNE_HA;2013;2.59
BRA;WHEAT;TONNE_HA;2014;2.21
BRA;WHEAT;TONNE_HA;2015;2.23
BRA;WHEAT;TONNE_HA;2016;2.98
BRA;WHEAT;TONNE_HA;2017;2.61
BRA;WHEAT;TONNE_HA;2018;2.62
BRA;WHEAT;TONNE_HA;2019;2.64
BRA;WHEAT;TONNE_HA;2020;2.67
BRA;WHEAT;TONNE_HA;2021;2.69
BRA;WHEAT;TONNE_HA;2022;2.71
BRA;WHEAT;TONNE_HA;2023;2.73
BRA;WHEAT;TONNE_HA;2024;2.75
BRA;WHEAT;TONNE_HA;2025;2.78
BRA;WHEAT;TONNE_HA;2026;2.8
BRICS;MAIZE;TONNE_HA;1990;3.03
BRICS;MAIZE;TONNE_HA;1991;3.07
BRICS;MAIZE;TONNE_HA;1992;3.18
BRICS;MAIZE;TONNE_HA;1993;3.4
BRICS;MAIZE;TONNE_HA;1994;3.32
BRICS;MAIZE;TONNE_HA;1995;3.52
BRICS;MAIZE;TONNE_HA;1996;3.63
BRICS;MAIZE;TONNE_HA;1997;3.47
BRICS;MAIZE;TONNE_HA;1998;3.81
BRICS;MAIZE;TONNE_HA;1999;3.68
BRICS;MAIZE;TONNE_HA;2000;3.54
BRICS;MAIZE;TONNE_HA;2001;3.77
BRICS;MAIZE;TONNE_HA;2002;3.81
BRICS;MAIZE;TONNE_HA;2003;3.92
BRICS;MAIZE;TONNE_HA;2004;4.04
BRICS;MAIZE;TONNE_HA;2005;4.12
BRICS;MAIZE;TONNE_HA;2006;4.22
BRICS;MAIZE;TONNE_HA;2007;4.2
BRICS;MAIZE;TONNE_HA;2008;4.59
BRICS;MAIZE;TONNE_HA;2009;4.26
BRICS;MAIZE;TONNE_HA;2010;4.64
BRICS;MAIZE;TONNE_HA;2011;4.8
BRICS;MAIZE;TONNE_HA;2012;5.07
BRICS;MAIZE;TONNE_HA;2013;5.23
BRICS;MAIZE;TONNE_HA;2014;5.12
BRICS;MAIZE;TONNE_HA;2015;5.24
BRICS;MAIZE;TONNE_HA;2016;5
BRICS;MAIZE;TONNE_HA;2017;5.23
BRICS;MAIZE;TONNE_HA;2018;5.28
BRICS;MAIZE;TONNE_HA;2019;5.34
BRICS;MAIZE;TONNE_HA;2020;5.4
BRICS;MAIZE;TONNE_HA;2021;5.47
BRICS;MAIZE;TONNE_HA;2022;5.53
BRICS;MAIZE;TONNE_HA;2023;5.59
BRICS;MAIZE;TONNE_HA;2024;5.65
BRICS;MAIZE;TONNE_HA;2025;5.71
BRICS;MAIZE;TONNE_HA;2026;5.77
BRICS;RICE;TONNE_HA;1990;2.59
BRICS;RICE;TONNE_HA;1991;2.58
BRICS;RICE;TONNE_HA;1992;2.61
BRICS;RICE;TONNE_HA;1993;2.69
BRICS;RICE;TONNE_HA;1994;2.72
BRICS;RICE;TONNE_HA;1995;2.71
BRICS;RICE;TONNE_HA;1996;2.82
BRICS;RICE;TONNE_HA;1997;2.87
BRICS;RICE;TONNE_HA;1998;2.87
BRICS;RICE;TONNE_HA;1999;2.91
BRICS;RICE;TONNE_HA;2000;2.83
BRICS;RICE;TONNE_HA;2001;2.88
BRICS;RICE;TONNE_HA;2002;2.74
BRICS;RICE;TONNE_HA;2003;2.84
BRICS;RICE;TONNE_HA;2004;2.9
BRICS;RICE;TONNE_HA;2005;2.94
BRICS;RICE;TONNE_HA;2006;2.98
BRICS;RICE;TONNE_HA;2007;3.06
BRICS;RICE;TONNE_HA;2008;3.08
BRICS;RICE;TONNE_HA;2009;3.11
BRICS;RICE;TONNE_HA;2010;3.15
BRICS;RICE;TONNE_HA;2011;3.28
BRICS;RICE;TONNE_HA;2012;3.36
BRICS;RICE;TONNE_HA;2013;3.31
BRICS;RICE;TONNE_HA;2014;3.32
BRICS;RICE;TONNE_HA;2015;3.35
BRICS;RICE;TONNE_HA;2016;3.36
BRICS;RICE;TONNE_HA;2017;3.37
BRICS;RICE;TONNE_HA;2018;3.39
BRICS;RICE;TONNE_HA;2019;3.42
BRICS;RICE;TONNE_HA;2020;3.45
BRICS;RICE;TONNE_HA;2021;3.48
BRICS;RICE;TONNE_HA;2022;3.5
BRICS;RICE;TONNE_HA;2023;3.53
BRICS;RICE;TONNE_HA;2024;3.56
BRICS;RICE;TONNE_HA;2025;3.6
BRICS;RICE;TONNE_HA;2026;3.63
BRICS;SOYBEAN;TONNE_HA;1990;1.96
BRICS;SOYBEAN;TONNE_HA;1991;1.7
BRICS;SOYBEAN;TONNE_HA;1992;1.56
BRICS;SOYBEAN;TONNE_HA;1993;1.81
BRICS;SOYBEAN;TONNE_HA;1994;1.72
BRICS;SOYBEAN;TONNE_HA;1995;1.75
BRICS;SOYBEAN;TONNE_HA;1996;1.83
BRICS;SOYBEAN;TONNE_HA;1997;1.79
BRICS;SOYBEAN;TONNE_HA;1998;1.87
BRICS;SOYBEAN;TONNE_HA;1999;1.76
BRICS;SOYBEAN;TONNE_HA;2000;1.98
BRICS;SOYBEAN;TONNE_HA;2001;1.98
BRICS;SOYBEAN;TONNE_HA;2002;2.22
BRICS;SOYBEAN;TONNE_HA;2003;1.89
BRICS;SOYBEAN;TONNE_HA;2004;1.87
BRICS;SOYBEAN;TONNE_HA;2005;1.94
BRICS;SOYBEAN;TONNE_HA;2006;2.16
BRICS;SOYBEAN;TONNE_HA;2007;2.09
BRICS;SOYBEAN;TONNE_HA;2008;2
BRICS;SOYBEAN;TONNE_HA;2009;2.17
BRICS;SOYBEAN;TONNE_HA;2010;2.33
BRICS;SOYBEAN;TONNE_HA;2011;2.09
BRICS;SOYBEAN;TONNE_HA;2012;2.27
BRICS;SOYBEAN;TONNE_HA;2013;2.17
BRICS;SOYBEAN;TONNE_HA;2014;2.32
BRICS;SOYBEAN;TONNE_HA;2015;2.17
BRICS;SOYBEAN;TONNE_HA;2016;2.4
BRICS;SOYBEAN;TONNE_HA;2017;2.35
BRICS;SOYBEAN;TONNE_HA;2018;2.38
BRICS;SOYBEAN;TONNE_HA;2019;2.4
BRICS;SOYBEAN;TONNE_HA;2020;2.43
BRICS;SOYBEAN;TONNE_HA;2021;2.46
BRICS;SOYBEAN;TONNE_HA;2022;2.48
BRICS;SOYBEAN;TONNE_HA;2023;2.51
BRICS;SOYBEAN;TONNE_HA;2024;2.54
BRICS;SOYBEAN;TONNE_HA;2025;2.56
BRICS;SOYBEAN;TONNE_HA;2026;2.59
BRICS;WHEAT;TONNE_HA;1990;2.45
BRICS;WHEAT;TONNE_HA;1991;2.39
BRICS;WHEAT;TONNE_HA;1992;2.57
BRICS;WHEAT;TONNE_HA;1993;2.58
BRICS;WHEAT;TONNE_HA;1994;2.48
BRICS;WHEAT;TONNE_HA;1995;2.49
BRICS;WHEAT;TONNE_HA;1996;2.56
BRICS;WHEAT;TONNE_HA;1997;2.85
BRICS;WHEAT;TONNE_HA;1998;2.45
BRICS;WHEAT;TONNE_HA;1999;2.71
BRICS;WHEAT;TONNE_HA;2000;2.71
BRICS;WHEAT;TONNE_HA;2001;2.82
BRICS;WHEAT;TONNE_HA;2002;2.78
BRICS;WHEAT;TONNE_HA;2003;2.67
BRICS;WHEAT;TONNE_HA;2004;2.86
BRICS;WHEAT;TONNE_HA;2005;2.84
BRICS;WHEAT;TONNE_HA;2006;2.99
BRICS;WHEAT;TONNE_HA;2007;3.06
BRICS;WHEAT;TONNE_HA;2008;3.23
BRICS;WHEAT;TONNE_HA;2009;3.16
BRICS;WHEAT;TONNE_HA;2010;2.98
BRICS;WHEAT;TONNE_HA;2011;3.28
BRICS;WHEAT;TONNE_HA;2012;3.16
BRICS;WHEAT;TONNE_HA;2013;3.36
BRICS;WHEAT;TONNE_HA;2014;3.5
BRICS;WHEAT;TONNE_HA;2015;3.39
BRICS;WHEAT;TONNE_HA;2016;3.61
BRICS;WHEAT;TONNE_HA;2017;3.46
BRICS;WHEAT;TONNE_HA;2018;3.49
BRICS;WHEAT;TONNE_HA;2019;3.52
BRICS;WHEAT;TONNE_HA;2020;3.55
BRICS;WHEAT;TONNE_HA;2021;3.58
BRICS;WHEAT;TONNE_HA;2022;3.61
BRICS;WHEAT;TONNE_HA;2023;3.64
BRICS;WHEAT;TONNE_HA;2024;3.67
BRICS;WHEAT;TONNE_HA;2025;3.7
BRICS;WHEAT;TONNE_HA;2026;3.73
CAN;MAIZE;TONNE_HA;1990;6.86
CAN;MAIZE;TONNE_HA;1991;6.71
CAN;MAIZE;TONNE_HA;1992;5.69
CAN;MAIZE;TONNE_HA;1993;6.67
CAN;MAIZE;TONNE_HA;1994;7.39
CAN;MAIZE;TONNE_HA;1995;7.26
CAN;MAIZE;TONNE_HA;1996;6.92
CAN;MAIZE;TONNE_HA;1997;6.87
CAN;MAIZE;TONNE_HA;1998;8.01
CAN;MAIZE;TONNE_HA;1999;7.97
CAN;MAIZE;TONNE_HA;2000;6.28
CAN;MAIZE;TONNE_HA;2001;6.62
CAN;MAIZE;TONNE_HA;2002;7.01
CAN;MAIZE;TONNE_HA;2003;7.82
CAN;MAIZE;TONNE_HA;2004;8.24
CAN;MAIZE;TONNE_HA;2005;8.6
CAN;MAIZE;TONNE_HA;2006;8.47
CAN;MAIZE;TONNE_HA;2007;8.51
CAN;MAIZE;TONNE_HA;2008;0.91
CAN;MAIZE;TONNE_HA;2009;8.39
CAN;MAIZE;TONNE_HA;2010;0.98
CAN;MAIZE;TONNE_HA;2011;8.93
CAN;MAIZE;TONNE_HA;2012;0.92
CAN;MAIZE;TONNE_HA;2013;0.96
CAN;MAIZE;TONNE_HA;2014;0.94
CAN;MAIZE;TONNE_HA;2015;1.03
CAN;MAIZE;TONNE_HA;2016;1
CAN;MAIZE;TONNE_HA;2017;0.98
CAN;MAIZE;TONNE_HA;2018;0.97
CAN;MAIZE;TONNE_HA;2019;0.98
CAN;MAIZE;TONNE_HA;2020;0.98
CAN;MAIZE;TONNE_HA;2021;0.99
CAN;MAIZE;TONNE_HA;2022;0.99
CAN;MAIZE;TONNE_HA;2023;0.99
CAN;MAIZE;TONNE_HA;2024;0.99
CAN;MAIZE;TONNE_HA;2025;1
CAN;MAIZE;TONNE_HA;2026;1
CAN;RICE;TONNE_HA;1990;0
CAN;RICE;TONNE_HA;1991;0
CAN;RICE;TONNE_HA;1992;0
CAN;RICE;TONNE_HA;1993;0
CAN;RICE;TONNE_HA;1994;0
CAN;RICE;TONNE_HA;1995;0
CAN;RICE;TONNE_HA;1996;0
CAN;RICE;TONNE_HA;1997;0
CAN;RICE;TONNE_HA;1998;0
CAN;RICE;TONNE_HA;1999;0
CAN;RICE;TONNE_HA;2000;0
CAN;RICE;TONNE_HA;2001;0
CAN;RICE;TONNE_HA;2002;0
CAN;RICE;TONNE_HA;2003;0
CAN;RICE;TONNE_HA;2004;0
CAN;RICE;TONNE_HA;2005;0
CAN;RICE;TONNE_HA;2006;0
CAN;RICE;TONNE_HA;2007;0
CAN;RICE;TONNE_HA;2008;0
CAN;RICE;TONNE_HA;2009;0
CAN;RICE;TONNE_HA;2010;0
CAN;RICE;TONNE_HA;2011;0
CAN;RICE;TONNE_HA;2012;0
CAN;RICE;TONNE_HA;2013;0
CAN;RICE;TONNE_HA;2014;0
CAN;RICE;TONNE_HA;2015;0
CAN;RICE;TONNE_HA;2016;0
CAN;RICE;TONNE_HA;2017;0
CAN;RICE;TONNE_HA;2018;0
CAN;RICE;TONNE_HA;2019;0
CAN;RICE;TONNE_HA;2020;0
CAN;RICE;TONNE_HA;2021;0
CAN;RICE;TONNE_HA;2022;0
CAN;RICE;TONNE_HA;2023;0
CAN;RICE;TONNE_HA;2024;0
CAN;RICE;TONNE_HA;2025;0
CAN;RICE;TONNE_HA;2026;0
CAN;SOYBEAN;TONNE_HA;1990;2.61
CAN;SOYBEAN;TONNE_HA;1991;2.44
CAN;SOYBEAN;TONNE_HA;1992;2.34
CAN;SOYBEAN;TONNE_HA;1993;2.6
CAN;SOYBEAN;TONNE_HA;1994;2.74
CAN;SOYBEAN;TONNE_HA;1995;2.79
CAN;SOYBEAN;TONNE_HA;1996;2.52
CAN;SOYBEAN;TONNE_HA;1997;2.58
CAN;SOYBEAN;TONNE_HA;1998;2.79
CAN;SOYBEAN;TONNE_HA;1999;2.77
CAN;SOYBEAN;TONNE_HA;2000;2.55
CAN;SOYBEAN;TONNE_HA;2001;1.53
CAN;SOYBEAN;TONNE_HA;2002;2.28
CAN;SOYBEAN;TONNE_HA;2003;2.17
CAN;SOYBEAN;TONNE_HA;2004;2.59
CAN;SOYBEAN;TONNE_HA;2005;2.71
CAN;SOYBEAN;TONNE_HA;2006;2.89
CAN;SOYBEAN;TONNE_HA;2007;2.3
CAN;SOYBEAN;TONNE_HA;2008;2.79
CAN;SOYBEAN;TONNE_HA;2009;2.54
CAN;SOYBEAN;TONNE_HA;2010;2.95
CAN;SOYBEAN;TONNE_HA;2011;2.87
CAN;SOYBEAN;TONNE_HA;2012;3.03
CAN;SOYBEAN;TONNE_HA;2013;2.88
CAN;SOYBEAN;TONNE_HA;2014;2.71
CAN;SOYBEAN;TONNE_HA;2015;2.92
CAN;SOYBEAN;TONNE_HA;2016;2.97
CAN;SOYBEAN;TONNE_HA;2017;2.57
CAN;SOYBEAN;TONNE_HA;2018;2.61
CAN;SOYBEAN;TONNE_HA;2019;2.64
CAN;SOYBEAN;TONNE_HA;2020;2.66
CAN;SOYBEAN;TONNE_HA;2021;2.67
CAN;SOYBEAN;TONNE_HA;2022;2.68
CAN;SOYBEAN;TONNE_HA;2023;2.7
CAN;SOYBEAN;TONNE_HA;2024;2.73
CAN;SOYBEAN;TONNE_HA;2025;2.74
CAN;SOYBEAN;TONNE_HA;2026;2.76
CAN;WHEAT;TONNE_HA;1990;2.28
CAN;WHEAT;TONNE_HA;1991;2.26
CAN;WHEAT;TONNE_HA;1992;2.16
CAN;WHEAT;TONNE_HA;1993;2.2
CAN;WHEAT;TONNE_HA;1994;2.13
CAN;WHEAT;TONNE_HA;1995;2.25
CAN;WHEAT;TONNE_HA;1996;2.43
CAN;WHEAT;TONNE_HA;1997;2.13
CAN;WHEAT;TONNE_HA;1998;2.25
CAN;WHEAT;TONNE_HA;1999;2.6
CAN;WHEAT;TONNE_HA;2000;2.44
CAN;WHEAT;TONNE_HA;2001;1.95
CAN;WHEAT;TONNE_HA;2002;1.83
CAN;WHEAT;TONNE_HA;2003;2.26
CAN;WHEAT;TONNE_HA;2004;2.64
CAN;WHEAT;TONNE_HA;2005;2.74
CAN;WHEAT;TONNE_HA;2006;2.61
CAN;WHEAT;TONNE_HA;2007;2.33
CAN;WHEAT;TONNE_HA;2008;2.86
CAN;WHEAT;TONNE_HA;2009;2.79
CAN;WHEAT;TONNE_HA;2010;2.81
CAN;WHEAT;TONNE_HA;2011;2.96
CAN;WHEAT;TONNE_HA;2012;2.86
CAN;WHEAT;TONNE_HA;2013;3.59
CAN;WHEAT;TONNE_HA;2014;3.1
CAN;WHEAT;TONNE_HA;2015;2.88
CAN;WHEAT;TONNE_HA;2016;3.57
CAN;WHEAT;TONNE_HA;2017;3.19
CAN;WHEAT;TONNE_HA;2018;3.26
CAN;WHEAT;TONNE_HA;2019;3.27
CAN;WHEAT;TONNE_HA;2020;3.28
CAN;WHEAT;TONNE_HA;2021;3.29
CAN;WHEAT;TONNE_HA;2022;3.31
CAN;WHEAT;TONNE_HA;2023;3.32
CAN;WHEAT;TONNE_HA;2024;3.33
CAN;WHEAT;TONNE_HA;2025;3.34
CAN;WHEAT;TONNE_HA;2026;3.35
CHE;MAIZE;TONNE_HA;1990;8.63
CHE;MAIZE;TONNE_HA;1991;8.41
CHE;MAIZE;TONNE_HA;1992;8.77
CHE;MAIZE;TONNE_HA;1993;0.92
CHE;MAIZE;TONNE_HA;1994;8.86
CHE;MAIZE;TONNE_HA;1995;8.65
CHE;MAIZE;TONNE_HA;1996;8.86
CHE;MAIZE;TONNE_HA;1997;0.96
CHE;MAIZE;TONNE_HA;1998;0.91
CHE;MAIZE;TONNE_HA;1999;8.89
CHE;MAIZE;TONNE_HA;2000;0.97
CHE;MAIZE;TONNE_HA;2001;8.94
CHE;MAIZE;TONNE_HA;2002;0.92
CHE;MAIZE;TONNE_HA;2003;4.3
CHE;MAIZE;TONNE_HA;2004;0.96
CHE;MAIZE;TONNE_HA;2005;0.96
CHE;MAIZE;TONNE_HA;2006;7.6
CHE;MAIZE;TONNE_HA;2007;1.02
CHE;MAIZE;TONNE_HA;2008;0.97
CHE;MAIZE;TONNE_HA;2009;1.04
CHE;MAIZE;TONNE_HA;2010;8.49
CHE;MAIZE;TONNE_HA;2011;0.97
CHE;MAIZE;TONNE_HA;2012;0.91
CHE;MAIZE;TONNE_HA;2013;7.35
CHE;MAIZE;TONNE_HA;2014;8.81
CHE;MAIZE;TONNE_HA;2015;6.23
CHE;MAIZE;TONNE_HA;2016;6.26
CHE;MAIZE;TONNE_HA;2017;7.1
CHE;MAIZE;TONNE_HA;2018;7.12
CHE;MAIZE;TONNE_HA;2019;7.13
CHE;MAIZE;TONNE_HA;2020;7.14
CHE;MAIZE;TONNE_HA;2021;7.16
CHE;MAIZE;TONNE_HA;2022;7.17
CHE;MAIZE;TONNE_HA;2023;7.19
CHE;MAIZE;TONNE_HA;2024;7.2
CHE;MAIZE;TONNE_HA;2025;7.22
CHE;MAIZE;TONNE_HA;2026;7.23
CHE;RICE;TONNE_HA;1990;0
CHE;RICE;TONNE_HA;1991;0
CHE;RICE;TONNE_HA;1992;0
CHE;RICE;TONNE_HA;1993;0
CHE;RICE;TONNE_HA;1994;0
CHE;RICE;TONNE_HA;1995;0
CHE;RICE;TONNE_HA;1996;0
CHE;RICE;TONNE_HA;1997;0
CHE;RICE;TONNE_HA;1998;0
CHE;RICE;TONNE_HA;1999;0
CHE;RICE;TONNE_HA;2000;0
CHE;RICE;TONNE_HA;2001;0
CHE;RICE;TONNE_HA;2002;0
CHE;RICE;TONNE_HA;2003;0
CHE;RICE;TONNE_HA;2004;0
CHE;RICE;TONNE_HA;2005;0
CHE;RICE;TONNE_HA;2006;0
CHE;RICE;TONNE_HA;2007;0
CHE;RICE;TONNE_HA;2008;0
CHE;RICE;TONNE_HA;2009;0
CHE;RICE;TONNE_HA;2010;0
CHE;RICE;TONNE_HA;2011;0
CHE;RICE;TONNE_HA;2012;0
CHE;RICE;TONNE_HA;2013;0
CHE;RICE;TONNE_HA;2014;0
CHE;RICE;TONNE_HA;2015;0
CHE;RICE;TONNE_HA;2016;0
CHE;RICE;TONNE_HA;2017;0
CHE;RICE;TONNE_HA;2018;0
CHE;RICE;TONNE_HA;2019;0
CHE;RICE;TONNE_HA;2020;0
CHE;RICE;TONNE_HA;2021;0
CHE;RICE;TONNE_HA;2022;0
CHE;RICE;TONNE_HA;2023;0
CHE;RICE;TONNE_HA;2024;0
CHE;RICE;TONNE_HA;2025;0
CHE;RICE;TONNE_HA;2026;0
CHE;SOYBEAN;TONNE_HA;1990;1
CHE;SOYBEAN;TONNE_HA;1991;2.5
CHE;SOYBEAN;TONNE_HA;1992;2
CHE;SOYBEAN;TONNE_HA;1993;2.5
CHE;SOYBEAN;TONNE_HA;1994;2.5
CHE;SOYBEAN;TONNE_HA;1995;2.5
CHE;SOYBEAN;TONNE_HA;1996;3
CHE;SOYBEAN;TONNE_HA;1997;2.67
CHE;SOYBEAN;TONNE_HA;1998;4
CHE;SOYBEAN;TONNE_HA;1999;4
CHE;SOYBEAN;TONNE_HA;2000;4
CHE;SOYBEAN;TONNE_HA;2001;4
CHE;SOYBEAN;TONNE_HA;2002;2.5
CHE;SOYBEAN;TONNE_HA;2003;2
CHE;SOYBEAN;TONNE_HA;2004;3.5
CHE;SOYBEAN;TONNE_HA;2005;2
CHE;SOYBEAN;TONNE_HA;2006;3
CHE;SOYBEAN;TONNE_HA;2007;3
CHE;SOYBEAN;TONNE_HA;2008;3
CHE;SOYBEAN;TONNE_HA;2009;3
CHE;SOYBEAN;TONNE_HA;2010;3
CHE;SOYBEAN;TONNE_HA;2011;3
CHE;SOYBEAN;TONNE_HA;2012;3
CHE;SOYBEAN;TONNE_HA;2013;4
CHE;SOYBEAN;TONNE_HA;2014;3
CHE;SOYBEAN;TONNE_HA;2015;3
CHE;SOYBEAN;TONNE_HA;2016;3
CHE;SOYBEAN;TONNE_HA;2017;3
CHE;SOYBEAN;TONNE_HA;2018;3
CHE;SOYBEAN;TONNE_HA;2019;3
CHE;SOYBEAN;TONNE_HA;2020;3
CHE;SOYBEAN;TONNE_HA;2021;3
CHE;SOYBEAN;TONNE_HA;2022;3
CHE;SOYBEAN;TONNE_HA;2023;3
CHE;SOYBEAN;TONNE_HA;2024;3
CHE;SOYBEAN;TONNE_HA;2025;3
CHE;SOYBEAN;TONNE_HA;2026;3
CHE;WHEAT;TONNE_HA;1990;5.63
CHE;WHEAT;TONNE_HA;1991;6.14
CHE;WHEAT;TONNE_HA;1992;5.63
CHE;WHEAT;TONNE_HA;1993;6.09
CHE;WHEAT;TONNE_HA;1994;5.67
CHE;WHEAT;TONNE_HA;1995;6.19
CHE;WHEAT;TONNE_HA;1996;7.03
CHE;WHEAT;TONNE_HA;1997;6.26
CHE;WHEAT;TONNE_HA;1998;6.19
CHE;WHEAT;TONNE_HA;1999;5.27
CHE;WHEAT;TONNE_HA;2000;5.96
CHE;WHEAT;TONNE_HA;2001;5.53
CHE;WHEAT;TONNE_HA;2002;5.69
CHE;WHEAT;TONNE_HA;2003;5.07
CHE;WHEAT;TONNE_HA;2004;6.16
CHE;WHEAT;TONNE_HA;2005;5.79
CHE;WHEAT;TONNE_HA;2006;5.86
CHE;WHEAT;TONNE_HA;2007;6.04
CHE;WHEAT;TONNE_HA;2008;6.07
CHE;WHEAT;TONNE_HA;2009;6.11
CHE;WHEAT;TONNE_HA;2010;5.84
CHE;WHEAT;TONNE_HA;2011;6.39
CHE;WHEAT;TONNE_HA;2012;5.87
CHE;WHEAT;TONNE_HA;2013;5.45
CHE;WHEAT;TONNE_HA;2014;6.43
CHE;WHEAT;TONNE_HA;2015;6.23
CHE;WHEAT;TONNE_HA;2016;6.23
CHE;WHEAT;TONNE_HA;2017;6.23
CHE;WHEAT;TONNE_HA;2018;6.23
CHE;WHEAT;TONNE_HA;2019;6.25
CHE;WHEAT;TONNE_HA;2020;6.25
CHE;WHEAT;TONNE_HA;2021;6.28
CHE;WHEAT;TONNE_HA;2022;6.29
CHE;WHEAT;TONNE_HA;2023;6.3
CHE;WHEAT;TONNE_HA;2024;6.31
CHE;WHEAT;TONNE_HA;2025;6.32
CHE;WHEAT;TONNE_HA;2026;6.33
CHL;MAIZE;TONNE_HA;1990;8.15
CHL;MAIZE;TONNE_HA;1991;8.36
CHL;MAIZE;TONNE_HA;1992;8.51
CHL;MAIZE;TONNE_HA;1993;8.48
CHL;MAIZE;TONNE_HA;1994;8.92
CHL;MAIZE;TONNE_HA;1995;0.91
CHL;MAIZE;TONNE_HA;1996;0.94
CHL;MAIZE;TONNE_HA;1997;8.23
CHL;MAIZE;TONNE_HA;1998;0.94
CHL;MAIZE;TONNE_HA;1999;8.55
CHL;MAIZE;TONNE_HA;2000;0.94
CHL;MAIZE;TONNE_HA;2001;0.94
CHL;MAIZE;TONNE_HA;2002;1.06
CHL;MAIZE;TONNE_HA;2003;1.08
CHL;MAIZE;TONNE_HA;2004;1.11
CHL;MAIZE;TONNE_HA;2005;1.13
CHL;MAIZE;TONNE_HA;2006;1.11
CHL;MAIZE;TONNE_HA;2007;8.91
CHL;MAIZE;TONNE_HA;2008;1.01
CHL;MAIZE;TONNE_HA;2009;1.05
CHL;MAIZE;TONNE_HA;2010;1.1
CHL;MAIZE;TONNE_HA;2011;1.2
CHL;MAIZE;TONNE_HA;2012;1.07
CHL;MAIZE;TONNE_HA;2013;1.06
CHL;MAIZE;TONNE_HA;2014;1.01
CHL;MAIZE;TONNE_HA;2015;1.23
CHL;MAIZE;TONNE_HA;2016;1.13
CHL;MAIZE;TONNE_HA;2017;1.16
CHL;MAIZE;TONNE_HA;2018;1.18
CHL;MAIZE;TONNE_HA;2019;1.2
CHL;MAIZE;TONNE_HA;2020;1.22
CHL;MAIZE;TONNE_HA;2021;1.24
CHL;MAIZE;TONNE_HA;2022;1.26
CHL;MAIZE;TONNE_HA;2023;1.27
CHL;MAIZE;TONNE_HA;2024;1.29
CHL;MAIZE;TONNE_HA;2025;1.31
CHL;MAIZE;TONNE_HA;2026;1.33
CHL;RICE;TONNE_HA;1990;2.77
CHL;RICE;TONNE_HA;1991;2.62
CHL;RICE;TONNE_HA;1992;2.82
CHL;RICE;TONNE_HA;1993;3.04
CHL;RICE;TONNE_HA;1994;2.94
CHL;RICE;TONNE_HA;1995;2.89
CHL;RICE;TONNE_HA;1996;3.22
CHL;RICE;TONNE_HA;1997;2.81
CHL;RICE;TONNE_HA;1998;2.63
CHL;RICE;TONNE_HA;1999;2.79
CHL;RICE;TONNE_HA;2000;3.52
CHL;RICE;TONNE_HA;2001;3.37
CHL;RICE;TONNE_HA;2002;3.41
CHL;RICE;TONNE_HA;2003;3.36
CHL;RICE;TONNE_HA;2004;3.22
CHL;RICE;TONNE_HA;2005;3.14
CHL;RICE;TONNE_HA;2006;3.85
CHL;RICE;TONNE_HA;2007;3.41
CHL;RICE;TONNE_HA;2008;3.89
CHL;RICE;TONNE_HA;2009;3.61
CHL;RICE;TONNE_HA;2010;2.6
CHL;RICE;TONNE_HA;2011;3.5
CHL;RICE;TONNE_HA;2012;4.2
CHL;RICE;TONNE_HA;2013;4.18
CHL;RICE;TONNE_HA;2014;4.05
CHL;RICE;TONNE_HA;2015;4.64
CHL;RICE;TONNE_HA;2016;4.41
CHL;RICE;TONNE_HA;2017;4.36
CHL;RICE;TONNE_HA;2018;4.41
CHL;RICE;TONNE_HA;2019;4.48
CHL;RICE;TONNE_HA;2020;4.54
CHL;RICE;TONNE_HA;2021;4.61
CHL;RICE;TONNE_HA;2022;4.67
CHL;RICE;TONNE_HA;2023;4.74
CHL;RICE;TONNE_HA;2024;4.81
CHL;RICE;TONNE_HA;2025;4.88
CHL;RICE;TONNE_HA;2026;4.95
CHL;SOYBEAN;TONNE_HA;1990;1
CHL;SOYBEAN;TONNE_HA;1991;1
CHL;SOYBEAN;TONNE_HA;1992;1
CHL;SOYBEAN;TONNE_HA;1993;1
CHL;SOYBEAN;TONNE_HA;1994;1
CHL;SOYBEAN;TONNE_HA;1995;1
CHL;SOYBEAN;TONNE_HA;1996;1
CHL;SOYBEAN;TONNE_HA;1997;1
CHL;SOYBEAN;TONNE_HA;1998;1
CHL;SOYBEAN;TONNE_HA;1999;1
CHL;SOYBEAN;TONNE_HA;2000;1
CHL;SOYBEAN;TONNE_HA;2001;1
CHL;SOYBEAN;TONNE_HA;2002;1
CHL;SOYBEAN;TONNE_HA;2003;1
CHL;SOYBEAN;TONNE_HA;2004;1
